unit_number,time_in_cycles,op_setting_1,op_setting_2,op_setting_3,sensor_measurement_1,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_5,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_10,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,RUL
71,3,0.0036,0.0001,100.0,518.67,642.36,1582.47,1397.37,14.62,21.61,554.38,2387.96,9073.21,1.3,47.28,522.09,2388.0,8147.07,8.4242,0.03,391,2388,100.0,39.18,23.4314,65
10,20,-0.0028,0.0001,100.0,518.67,643.09,1590.09,1391.56,14.62,21.61,554.04,2387.99,9062.87,1.3,47.2,522.31,2388.06,8139.73,8.3724,0.03,391,2388,100.0,39.12,23.2949,172
59,54,-0.0014,0.0,100.0,518.67,641.67,1586.06,1384.39,14.62,21.61,554.13,2388.04,9057.63,1.3,47.37,522.12,2387.99,8139.73,8.4057,0.03,390,2388,100.0,39.16,23.3763,40
20,23,-0.0006,-0.0005,100.0,518.67,642.36,1588.14,1398.69,14.62,21.61,553.72,2387.96,9070.4,1.3,47.43,521.75,2388.07,8151.2,8.4006,0.03,391,2388,100.0,38.87,23.4336,161
34,49,-0.001,-0.0,100.0,518.67,642.26,1591.57,1404.43,14.62,21.6,555.0,2388.01,9066.69,1.3,47.18,522.28,2387.97,8146.22,8.3996,0.03,391,2388,100.0,38.89,23.4316,154
56,55,0.0027,0.0001,100.0,518.67,642.55,1592.87,1413.8,14.62,21.61,553.54,2388.16,9046.88,1.3,47.67,520.95,2388.17,8121.53,8.4615,0.03,395,2388,100.0,38.79,23.1912,81
41,66,-0.0015,0.0001,100.0,518.67,641.96,1581.58,1398.09,14.62,21.61,553.32,2388.07,9037.73,1.3,47.22,522.51,2388.09,8129.67,8.4197,0.03,393,2388,100.0,38.8,23.445,57
47,57,-0.0004,-0.0002,100.0,518.67,642.49,1590.61,1413.18,14.62,21.61,553.22,2388.17,9037.92,1.3,47.65,520.99,2388.19,8117.65,8.4627,0.03,394,2388,100.0,38.92,23.2169,16
98,23,-0.0008,0.0,100.0,518.67,642.53,1582.29,1403.04,14.62,21.61,553.94,2388.1,9055.24,1.3,47.32,521.79,2388.02,8142.88,8.4542,0.03,392,2388,100.0,39.01,23.3096,98
37,118,0.0,-0.0005,100.0,518.67,643.56,1588.14,1412.48,14.62,21.61,552.68,2388.19,9042.76,1.3,47.71,521.11,2388.2,8122.75,8.4661,0.03,394,2388,100.0,38.81,23.2395,3
89,122,-0.0003,-0.0005,100.0,518.67,642.73,1586.46,1409.86,14.62,21.61,553.75,2388.13,9047.39,1.3,47.59,521.22,2388.08,8128.34,8.4116,0.03,394,2388,100.0,38.74,23.4274,55
13,114,-0.0015,-0.0001,100.0,518.67,642.38,1587.57,1399.34,14.62,21.61,554.25,2388.01,9060.36,1.3,47.16,522.13,2388.04,8142.65,8.4244,0.03,392,2388,100.0,38.92,23.4063,81
68,166,-0.0029,-0.0003,100.0,518.67,642.87,1592.79,1417.21,14.62,21.61,552.01,2388.08,9077.99,1.3,47.81,520.6,2388.16,8148.43,8.4819,0.03,394,2388,100.0,38.74,23.1986,21
11,44,-0.0015,-0.0005,100.0,518.67,642.69,1598.04,1414.05,14.62,21.61,553.62,2388.1,9040.69,1.3,47.55,521.13,2388.12,8122.51,8.4527,0.03,392,2388,100.0,38.84,23.2552,39
50,68,0.0008,-0.0003,100.0,518.67,642.68,1588.17,1399.62,14.62,21.61,554.1,2388.08,9065.19,1.3,47.32,521.86,2388.07,8143.67,8.4067,0.03,393,2388,100.0,38.93,23.3323,6
92,17,-0.0024,0.0002,100.0,518.67,642.54,1588.06,1408.33,14.62,21.61,553.04,2388.07,9045.16,1.3,47.49,521.3,2388.18,8124.07,8.4567,0.03,393,2388,100.0,38.86,23.2742,133
27,43,-0.0036,0.0003,100.0,518.67,641.42,1583.81,1394.73,14.62,21.61,555.39,2387.99,9057.2,1.3,47.17,521.72,2388.02,8136.67,8.3927,0.03,393,2388,100.0,39.08,23.3293,97
62,89,-0.0017,0.0005,100.0,518.67,641.97,1584.98,1395.7,14.62,21.61,554.2,2388.02,9054.28,1.3,47.2,522.22,2388.07,8134.62,8.402,0.03,390,2388,100.0,38.99,23.4977,143
57,101,-0.0013,-0.0,100.0,518.67,642.63,1584.56,1406.83,14.62,21.61,553.33,2388.14,9050.4,1.3,47.51,522.33,2388.12,8128.1,8.4881,0.03,395,2388,100.0,38.77,23.3333,59
40,85,-0.0027,0.0004,100.0,518.67,642.5,1593.9,1412.46,14.62,21.61,552.94,2388.15,9063.97,1.3,47.71,521.32,2388.14,8135.68,8.4529,0.03,394,2388,100.0,38.78,23.3494,48
66,70,0.0008,-0.0,100.0,518.67,642.23,1594.59,1408.42,14.62,21.61,554.22,2388.07,9061.95,1.3,47.61,521.55,2388.09,8145.06,8.4759,0.03,392,2388,100.0,38.71,23.3253,77
88,52,0.0006,0.0001,100.0,518.67,642.4,1594.14,1400.8,14.62,21.61,553.23,2388.09,9047.07,1.3,47.46,521.16,2388.15,8116.0,8.4407,0.03,392,2388,100.0,38.9,23.255,16
35,17,-0.0018,-0.0002,100.0,518.67,642.87,1587.72,1406.13,14.62,21.61,553.63,2388.09,9046.78,1.3,47.42,520.67,2388.1,8128.1,8.4653,0.03,392,2388,100.0,38.8,23.2099,181
98,6,-0.0025,0.0002,100.0,518.67,642.78,1587.16,1400.89,14.62,21.61,553.79,2388.02,9060.06,1.3,47.33,521.83,2387.99,8137.57,8.4123,0.03,394,2388,100.0,38.79,23.3875,115
75,74,0.003,-0.0002,100.0,518.67,642.05,1587.77,1400.46,14.62,21.61,553.98,2388.11,9061.66,1.3,47.45,521.67,2388.05,8140.68,8.4256,0.03,393,2388,100.0,38.74,23.3346,14
63,78,-0.0008,0.0001,100.0,518.67,643.12,1581.61,1409.17,14.62,21.61,553.71,2388.12,9057.44,1.3,47.58,521.83,2388.13,8135.08,8.4633,0.03,394,2388,100.0,39.22,23.3353,77
23,17,-0.0005,0.0003,100.0,518.67,642.18,1589.27,1404.23,14.62,21.61,554.85,2388.01,9053.77,1.3,47.39,521.81,2388.06,8137.6,8.3969,0.03,391,2388,100.0,38.93,23.5095,113
49,163,0.0029,-0.0003,100.0,518.67,642.06,1585.65,1401.57,14.62,21.61,554.3,2388.01,9056.57,1.3,47.34,522.78,2388.03,8141.66,8.4097,0.03,392,2388,100.0,39.1,23.3728,140
79,92,-0.0007,-0.0,100.0,518.67,642.61,1587.65,1398.85,14.62,21.61,553.67,2388.06,9044.64,1.3,47.48,521.97,2388.1,8131.01,8.434,0.03,394,2388,100.0,38.72,23.2772,9
13,193,-0.0014,0.0,100.0,518.67,642.45,1586.84,1409.96,14.62,21.61,553.9,2388.08,9063.74,1.3,47.54,521.67,2388.02,8140.52,8.4217,0.03,392,2388,100.0,38.85,23.3268,2
84,134,0.0022,-0.0004,100.0,518.67,642.85,1590.19,1403.78,14.62,21.61,553.82,2388.08,9052.57,1.3,47.64,521.46,2388.11,8134.84,8.4337,0.03,394,2388,100.0,38.91,23.2282,38
54,82,0.0026,-0.0003,100.0,518.67,641.96,1580.25,1403.37,14.62,21.61,554.48,2388.0,9057.22,1.3,47.1,522.7,2387.98,8140.58,8.4019,0.03,391,2388,100.0,39.02,23.436,39
86,13,-0.0004,0.0001,100.0,518.67,642.79,1592.34,1400.76,14.62,21.61,554.15,2388.05,9065.75,1.3,47.42,521.98,2388.08,8138.94,8.4301,0.03,393,2388,100.0,38.91,23.3924,97
49,91,0.002,0.0005,100.0,518.67,642.12,1582.87,1396.1,14.62,21.61,555.22,2388.04,9065.67,1.3,47.26,522.33,2388.02,8142.17,8.3926,0.03,390,2388,100.0,39.06,23.3981,212
3,3,0.0006,0.0003,100.0,518.67,642.98,1586.77,1407.58,14.62,21.61,553.23,2388.06,9053.39,1.3,47.4,521.92,2388.09,8131.29,8.4017,0.03,391,2388,100.0,38.69,23.3774,123
64,37,-0.0018,-0.0002,100.0,518.67,642.32,1592.33,1401.82,14.62,21.61,553.7,2388.04,9057.98,1.3,47.34,522.24,2388.07,8139.48,8.4538,0.03,393,2388,100.0,38.89,23.3559,131
17,64,0.0003,0.0005,100.0,518.67,642.43,1581.72,1400.91,14.62,21.61,554.31,2388.03,9072.43,1.3,47.1,522.31,2388.01,8155.8,8.4048,0.03,392,2388,100.0,38.98,23.389,101
74,65,0.0008,-0.0001,100.0,518.67,642.6,1586.04,1405.09,14.62,21.61,553.72,2388.05,9063.78,1.3,47.4,521.91,2388.1,8137.71,8.3973,0.03,393,2388,100.0,38.88,23.3456,72
42,13,-0.0014,0.0001,100.0,518.67,642.13,1581.0,1404.13,14.62,21.6,553.99,2387.99,9051.49,1.3,47.13,522.4,2388.01,8134.92,8.436,0.03,391,2388,100.0,38.92,23.375,143
51,90,0.0021,-0.0001,100.0,518.67,642.4,1587.27,1411.42,14.62,21.61,553.13,2388.08,9045.03,1.3,47.37,521.54,2388.1,8135.95,8.4275,0.03,393,2388,100.0,39.02,23.2941,54
24,157,-0.0005,-0.0,100.0,518.67,642.92,1596.61,1404.55,14.62,21.61,554.05,2388.03,9093.75,1.3,47.57,521.86,2388.02,8183.8,8.4445,0.03,392,2388,100.0,38.92,23.3563,29
71,7,-0.0017,0.0001,100.0,518.67,642.77,1586.77,1394.32,14.62,21.61,553.75,2388.07,9060.59,1.3,47.15,522.1,2388.01,8145.17,8.4316,0.03,393,2388,100.0,39.06,23.3195,61
10,64,-0.002,-0.0004,100.0,518.67,641.86,1582.77,1399.19,14.62,21.61,554.66,2388.04,9059.54,1.3,47.19,523.16,2388.02,8143.57,8.4276,0.03,392,2388,100.0,38.87,23.3518,128
46,28,0.0013,0.0005,100.0,518.67,642.03,1588.09,1410.62,14.62,21.61,554.35,2388.05,9064.93,1.3,47.41,521.75,2388.07,8146.5,8.4428,0.03,393,2388,100.0,38.89,23.3405,118
12,14,-0.0019,-0.0003,100.0,518.67,642.1,1582.97,1400.52,14.62,21.61,554.58,2388.02,9065.68,1.3,46.94,522.74,2388.03,8136.25,8.3844,0.03,393,2388,100.0,39.09,23.3275,203
53,143,-0.0009,-0.0003,100.0,518.67,643.05,1594.33,1410.66,14.62,21.61,553.71,2388.1,9086.65,1.3,47.64,521.31,2388.09,8162.84,8.4229,0.03,393,2388,100.0,38.78,23.3504,21
37,10,-0.0028,0.0001,100.0,518.67,642.26,1580.66,1403.01,14.62,21.61,554.21,2387.98,9055.3,1.3,47.35,522.1,2388.07,8136.59,8.4028,0.03,391,2388,100.0,38.97,23.3719,111
58,102,0.0003,-0.0002,100.0,518.67,642.14,1587.49,1401.3,14.62,21.61,554.05,2388.13,9050.15,1.3,47.37,521.38,2388.09,8128.74,8.4014,0.03,393,2388,100.0,39.01,23.3788,74
46,29,0.0,-0.0005,100.0,518.67,642.72,1581.89,1404.83,14.62,21.61,553.49,2388.09,9059.78,1.3,47.6,521.68,2388.1,8138.82,8.4403,0.03,393,2388,100.0,38.91,23.2628,117
68,84,0.0019,0.0004,100.0,518.67,642.39,1580.77,1397.77,14.62,21.61,554.48,2388.08,9060.68,1.3,47.53,521.96,2388.05,8138.53,8.4205,0.03,392,2388,100.0,38.85,23.2989,103
47,49,0.003,0.0003,100.0,518.67,642.71,1597.52,1414.35,14.62,21.61,553.31,2388.17,9043.16,1.3,47.61,521.08,2388.09,8126.61,8.4465,0.03,395,2388,100.0,38.77,23.2344,24
82,33,-0.0016,0.0002,100.0,518.67,642.27,1591.55,1396.56,14.62,21.61,554.04,2388.07,9069.37,1.3,47.26,522.16,2388.01,8141.9,8.4117,0.03,391,2388,100.0,39.09,23.3618,129
20,67,0.0011,0.0005,100.0,518.67,642.18,1585.86,1403.01,14.62,21.61,553.95,2388.07,9062.51,1.3,47.32,521.8,2388.08,8140.47,8.4238,0.03,393,2388,100.0,38.92,23.3476,117
29,145,-0.0,-0.0005,100.0,518.67,642.79,1586.37,1408.24,14.62,21.61,553.91,2388.11,9064.0,1.3,47.4,521.71,2388.04,8144.06,8.4223,0.03,392,2388,100.0,38.86,23.2587,26
61,69,-0.0033,-0.0004,100.0,518.67,641.81,1587.93,1396.92,14.62,21.6,553.86,2388.0,9066.19,1.3,47.54,522.31,2387.98,8151.45,8.4073,0.03,392,2388,100.0,38.98,23.4873,90
34,142,-0.0017,-0.0004,100.0,518.67,642.83,1583.26,1414.06,14.62,21.61,553.45,2388.04,9063.52,1.3,47.46,522.04,2388.08,8141.51,8.3927,0.03,393,2388,100.0,38.77,23.2708,61
10,116,-0.0008,0.0001,100.0,518.67,642.23,1589.89,1404.01,14.62,21.61,553.63,2388.05,9065.72,1.3,47.21,521.9,2388.01,8142.06,8.416,0.03,392,2388,100.0,38.77,23.4153,76
62,138,-0.0016,-0.0002,100.0,518.67,642.43,1587.71,1399.59,14.62,21.61,554.57,2388.02,9053.78,1.3,47.31,522.3,2388.06,8142.71,8.4,0.03,392,2388,100.0,39.05,23.5004,94
90,67,0.0035,-0.0004,100.0,518.67,642.45,1595.81,1408.79,14.62,21.61,553.57,2388.05,9056.59,1.3,47.41,521.98,2388.07,8135.97,8.3958,0.03,392,2388,100.0,38.64,23.3605,79
63,34,0.0003,0.0002,100.0,518.67,642.49,1589.61,1409.56,14.62,21.61,554.43,2388.1,9049.8,1.3,47.44,521.41,2388.14,8127.81,8.42,0.03,390,2388,100.0,38.91,23.3238,121
32,11,-0.0019,-0.0002,100.0,518.67,641.68,1582.91,1397.37,14.62,21.61,554.8,2387.91,9073.71,1.3,47.17,522.51,2387.97,8154.16,8.397,0.03,393,2388,100.0,39.04,23.409,134
12,36,0.0004,-0.0004,100.0,518.67,642.41,1580.32,1400.65,14.62,21.61,554.82,2388.01,9048.61,1.3,47.28,522.22,2388.01,8139.39,8.3754,0.03,392,2388,100.0,39.19,23.3952,181
66,45,-0.0006,0.0001,100.0,518.67,642.66,1587.32,1409.05,14.62,21.61,553.28,2388.11,9058.87,1.3,47.39,521.6,2388.08,8142.76,8.4267,0.03,393,2388,100.0,38.63,23.4095,102
34,54,0.005,0.0002,100.0,518.67,642.31,1583.81,1394.84,14.62,21.6,554.98,2387.97,9059.31,1.3,47.1,521.97,2388.02,8152.17,8.3894,0.03,391,2388,100.0,39.03,23.4289,149
44,42,-0.0019,0.0003,100.0,518.67,642.77,1590.21,1405.59,14.62,21.61,554.18,2388.1,9057.22,1.3,47.44,521.9,2388.08,8133.46,8.4464,0.03,392,2388,100.0,38.95,23.338,12
20,39,-0.0016,0.0003,100.0,518.67,642.25,1585.78,1402.46,14.62,21.61,553.9,2388.08,9067.5,1.3,47.36,522.09,2388.03,8144.7,8.4503,0.03,392,2388,100.0,38.86,23.4426,145
13,112,0.0004,-0.0001,100.0,518.67,642.45,1585.22,1395.65,14.62,21.61,553.93,2387.99,9060.27,1.3,47.11,522.54,2388.03,8140.32,8.4093,0.03,390,2388,100.0,38.96,23.3212,83
50,42,-0.0008,0.0003,100.0,518.67,641.53,1581.76,1400.1,14.62,21.61,554.17,2388.0,9062.28,1.3,47.23,521.69,2388.04,8148.51,8.4231,0.03,393,2388,100.0,38.96,23.3633,32
60,40,0.0003,0.0004,100.0,518.67,642.75,1586.31,1406.99,14.62,21.61,553.67,2388.1,9053.23,1.3,47.47,521.91,2388.09,8136.44,8.4507,0.03,392,2388,100.0,38.9,23.3433,107
23,88,-0.0036,0.0004,100.0,518.67,642.54,1584.63,1399.28,14.62,21.61,554.02,2388.02,9054.09,1.3,47.2,522.16,2388.06,8137.88,8.4277,0.03,392,2388,100.0,39.16,23.3307,42
91,145,-0.0027,-0.0003,100.0,518.67,643.35,1590.16,1409.05,14.62,21.61,552.6,2388.12,9049.88,1.3,47.74,521.54,2388.17,8128.39,8.4394,0.03,394,2388,100.0,38.77,23.3385,89
52,74,-0.0027,-0.0002,100.0,518.67,641.95,1583.02,1403.08,14.62,21.6,554.27,2388.0,9059.1,1.3,47.11,522.09,2387.96,8141.03,8.393,0.03,392,2388,100.0,39.12,23.4396,115
66,47,-0.0005,0.0005,100.0,518.67,642.95,1592.08,1406.69,14.62,21.61,553.63,2388.13,9070.43,1.3,47.65,521.7,2388.09,8141.74,8.43,0.03,392,2388,100.0,38.98,23.329,100
81,162,-0.0025,-0.0002,100.0,518.67,642.64,1595.54,1410.53,14.62,21.61,552.77,2388.05,9069.97,1.3,47.53,521.46,2388.13,8143.9,8.4432,0.03,394,2388,100.0,38.85,23.2428,51
24,12,-0.0025,0.0004,100.0,518.67,642.16,1583.88,1396.99,14.62,21.61,555.04,2387.94,9062.48,1.3,47.22,522.81,2387.99,8150.02,8.4027,0.03,391,2388,100.0,39.09,23.3613,174
29,3,-0.0008,-0.0003,100.0,518.67,641.74,1584.37,1398.84,14.62,21.61,554.63,2388.07,9055.45,1.3,47.27,522.05,2387.96,8132.62,8.3817,0.03,392,2388,100.0,39.01,23.4242,168
8,44,0.0033,-0.0001,100.0,518.67,642.86,1585.6,1404.34,14.62,21.61,553.09,2388.09,9051.79,1.3,47.22,521.35,2388.06,8128.44,8.4152,0.03,392,2388,100.0,38.82,23.2367,122
63,28,-0.0023,0.0005,100.0,518.67,642.58,1587.31,1404.03,14.62,21.61,553.81,2388.15,9050.92,1.3,47.45,521.65,2388.05,8129.22,8.3978,0.03,392,2388,100.0,38.99,23.3128,127
32,56,0.0012,0.0003,100.0,518.67,641.92,1580.45,1408.96,14.62,21.61,554.61,2388.01,9068.46,1.3,47.34,522.42,2387.97,8154.44,8.4008,0.03,392,2388,100.0,38.98,23.4422,89
40,19,-0.002,-0.0005,100.0,518.67,642.56,1597.94,1407.25,14.62,21.61,552.96,2388.14,9055.09,1.3,47.62,521.25,2388.12,8130.33,8.4113,0.03,393,2388,100.0,38.71,23.206,114
76,86,-0.0023,-0.0004,100.0,518.67,642.28,1588.34,1403.63,14.62,21.61,555.04,2388.02,9059.88,1.3,47.2,522.26,2388.08,8149.31,8.44,0.03,393,2388,100.0,38.96,23.4447,119
51,107,0.0007,-0.0005,100.0,518.67,642.89,1583.51,1405.95,14.62,21.61,553.49,2388.02,9053.37,1.3,47.35,521.45,2388.1,8129.63,8.4265,0.03,393,2388,100.0,39.02,23.4176,37
55,72,-0.0015,-0.0005,100.0,518.67,642.14,1594.9,1404.98,14.62,21.61,553.96,2388.12,9056.42,1.3,47.54,521.87,2388.04,8135.51,8.4496,0.03,393,2388,100.0,39.11,23.2666,41
56,38,0.0013,0.0002,100.0,518.67,642.93,1588.48,1408.65,14.62,21.61,553.23,2388.16,9055.69,1.3,47.52,521.43,2388.16,8123.21,8.4596,0.03,394,2388,100.0,38.74,23.3173,98
76,14,-0.0034,-0.0002,100.0,518.67,641.78,1577.3,1405.19,14.62,21.61,553.61,2388.0,9054.33,1.3,47.14,521.95,2388.0,8139.09,8.4049,0.03,391,2388,100.0,39.03,23.3254,191
19,67,-0.0021,0.0001,100.0,518.67,642.6,1592.37,1398.2,14.62,21.61,553.91,2388.02,9067.49,1.3,46.98,522.35,2388.02,8139.82,8.3997,0.03,392,2388,100.0,38.79,23.352,68
12,57,0.0002,0.0,100.0,518.67,642.04,1582.37,1395.53,14.62,21.61,553.81,2388.04,9054.54,1.3,47.14,522.06,2388.02,8136.52,8.3876,0.03,392,2388,100.0,39.12,23.3263,160
36,31,0.0,0.0001,100.0,518.67,642.33,1587.15,1416.12,14.62,21.61,553.22,2388.08,9057.68,1.3,47.6,520.93,2388.14,8135.72,8.4695,0.03,392,2388,100.0,38.79,23.388,95
20,45,-0.0006,-0.0004,100.0,518.67,642.6,1587.36,1404.2,14.62,21.61,554.02,2388.06,9058.43,1.3,47.32,522.4,2388.05,8141.89,8.4107,0.03,392,2388,100.0,39.02,23.4696,139
63,136,-0.0037,0.0001,100.0,518.67,642.85,1588.76,1415.23,14.62,21.61,552.96,2388.16,9048.66,1.3,47.76,521.15,2388.16,8128.64,8.4592,0.03,395,2388,100.0,38.8,23.2883,19
24,169,-0.0023,0.0001,100.0,518.67,643.26,1595.96,1410.69,14.62,21.61,552.88,2387.98,9121.95,1.3,47.61,520.59,2388.05,8191.99,8.458,0.03,395,2388,100.0,38.96,23.3212,17
93,31,-0.0019,-0.0002,100.0,518.67,642.23,1592.96,1403.46,14.62,21.61,554.74,2388.1,9055.76,1.3,47.4,521.44,2388.11,8135.34,8.4503,0.03,394,2388,100.0,38.94,23.2826,213
10,101,-0.0004,-0.0,100.0,518.67,642.47,1585.33,1398.14,14.62,21.61,554.24,2388.01,9054.79,1.3,47.3,522.51,2388.04,8146.91,8.4132,0.03,392,2388,100.0,39.04,23.4756,91
28,19,-0.0025,-0.0001,100.0,518.67,642.72,1585.36,1403.05,14.62,21.61,553.68,2388.13,9049.81,1.3,47.36,521.71,2388.08,8126.26,8.4099,0.03,392,2388,100.0,39.07,23.2504,139
74,120,-0.0025,-0.0,100.0,518.67,642.49,1587.84,1408.17,14.62,21.61,553.03,2388.06,9060.29,1.3,47.46,521.52,2388.07,8143.68,8.4227,0.03,394,2388,100.0,38.87,23.2459,17
15,16,0.0007,0.0001,100.0,518.67,641.92,1584.46,1396.76,14.62,21.61,554.4,2388.01,9055.16,1.3,47.22,521.75,2387.99,8138.49,8.3778,0.03,392,2388,100.0,38.98,23.385,60
42,78,-0.0046,-0.0004,100.0,518.67,642.24,1586.57,1401.48,14.62,21.61,554.31,2388.05,9051.49,1.3,47.38,521.82,2388.07,8133.5,8.4245,0.03,392,2388,100.0,39.14,23.428,78
45,102,0.0002,-0.0001,100.0,518.67,642.89,1592.7,1400.46,14.62,21.61,553.03,2388.11,9056.38,1.3,47.39,521.31,2388.14,8139.85,8.4341,0.03,394,2388,100.0,38.73,23.3656,50
68,23,-0.0005,0.0001,100.0,518.67,641.94,1586.17,1397.04,14.62,21.61,554.42,2388.06,9054.36,1.3,47.27,521.75,2388.03,8135.66,8.4174,0.03,391,2388,100.0,39.11,23.2293,164
40,75,-0.0004,0.0004,100.0,518.67,642.36,1593.32,1414.18,14.62,21.61,552.76,2388.14,9062.77,1.3,47.71,521.2,2388.1,8138.65,8.4097,0.03,393,2388,100.0,38.69,23.2616,58
31,57,-0.0021,0.0002,100.0,518.67,641.9,1585.35,1396.4,14.62,21.61,554.03,2388.05,9064.63,1.3,47.59,522.15,2388.05,8151.08,8.4186,0.03,393,2388,100.0,39.0,23.4523,139
28,68,0.0024,-0.0003,100.0,518.67,642.0,1589.76,1401.44,14.62,21.61,554.48,2388.09,9051.55,1.3,47.35,521.81,2388.07,8124.94,8.4474,0.03,392,2388,100.0,39.23,23.3736,90
23,122,-0.0,-0.0004,100.0,518.67,642.22,1582.27,1399.31,14.62,21.61,553.79,2388.04,9047.37,1.3,47.33,521.85,2388.03,8134.15,8.3809,0.03,392,2388,100.0,38.94,23.3378,8
93,97,-0.0007,0.0003,100.0,518.67,642.57,1588.76,1410.63,14.62,21.61,553.05,2388.1,9067.12,1.3,47.53,520.83,2388.08,8139.49,8.4429,0.03,393,2388,100.0,38.98,23.219,147
94,40,0.0037,0.0001,100.0,518.67,642.54,1593.22,1404.09,14.62,21.61,553.75,2388.12,9058.34,1.3,47.47,521.97,2388.12,8137.65,8.4098,0.03,393,2388,100.0,38.93,23.0872,93
31,100,0.0007,0.0004,100.0,518.67,642.98,1581.48,1395.89,14.62,21.61,554.58,2388.03,9067.04,1.3,47.5,521.81,2388.03,8150.13,8.4467,0.03,393,2388,100.0,38.88,23.406,96
86,89,0.0007,0.0002,100.0,518.67,642.71,1588.54,1408.22,14.62,21.61,553.52,2388.05,9064.82,1.3,47.66,521.12,2388.08,8139.52,8.4136,0.03,391,2388,100.0,38.89,23.2603,21
76,11,0.0003,0.0003,100.0,518.67,641.95,1587.21,1395.47,14.62,21.6,554.39,2388.02,9056.88,1.3,47.32,522.31,2387.97,8147.93,8.4331,0.03,391,2388,100.0,39.02,23.4032,194
53,137,-0.004,0.0003,100.0,518.67,643.01,1591.82,1415.72,14.62,21.61,553.5,2388.04,9072.15,1.3,47.5,521.91,2388.07,8158.44,8.4162,0.03,393,2388,100.0,38.77,23.2235,27
97,59,0.0014,0.0002,100.0,518.67,642.42,1586.81,1393.6,14.62,21.61,554.84,2388.08,9062.37,1.3,47.41,522.07,2388.04,8144.36,8.3925,0.03,392,2388,100.0,38.77,23.3806,75
46,85,0.0002,-0.0005,100.0,518.67,642.27,1592.9,1404.77,14.62,21.61,553.21,2388.08,9067.91,1.3,47.51,521.25,2388.09,8145.93,8.4151,0.03,393,2388,100.0,38.73,23.2585,61
72,13,0.0038,0.0004,100.0,518.67,642.17,1578.69,1401.52,14.62,21.61,554.61,2388.03,9059.22,1.3,47.11,522.45,2387.99,8145.18,8.406,0.03,393,2388,100.0,38.98,23.361,118
92,144,0.0001,-0.0004,100.0,518.67,643.22,1595.43,1413.45,14.62,21.61,552.03,2388.18,9044.96,1.3,47.79,520.22,2388.17,8128.91,8.4887,0.03,397,2388,100.0,38.55,23.1626,6
88,37,0.0005,-0.0001,100.0,518.67,642.77,1583.66,1408.46,14.62,21.61,552.94,2388.1,9041.37,1.3,47.61,521.7,2388.1,8120.17,8.4487,0.03,395,2388,100.0,39.09,23.3262,31
62,85,0.0018,-0.0001,100.0,518.67,641.65,1583.6,1395.51,14.62,21.61,554.91,2388.01,9060.08,1.3,47.18,522.42,2388.05,8141.62,8.4186,0.03,392,2388,100.0,39.07,23.4797,147
54,92,0.0016,-0.0003,100.0,518.67,642.5,1587.17,1402.88,14.62,21.61,555.16,2388.07,9059.84,1.3,47.16,521.92,2388.03,8138.65,8.37,0.03,392,2388,100.0,39.05,23.3802,29
54,38,0.0,-0.0001,100.0,518.67,642.34,1582.07,1399.16,14.62,21.61,554.4,2388.02,9063.35,1.3,47.27,522.12,2388.01,8137.51,8.3837,0.03,391,2388,100.0,39.05,23.5012,83
4,44,0.0025,-0.0003,100.0,518.67,643.08,1583.4,1410.64,14.62,21.61,553.41,2388.11,9051.5,1.3,47.46,521.49,2388.08,8131.97,8.4321,0.03,393,2388,100.0,38.88,23.3138,62
76,37,-0.001,0.0004,100.0,518.67,642.78,1582.35,1393.38,14.62,21.61,554.9,2387.97,9057.29,1.3,47.1,522.17,2388.0,8137.64,8.3939,0.03,393,2388,100.0,38.98,23.4103,168
40,66,0.0001,0.0,100.0,518.67,642.81,1592.11,1416.61,14.62,21.61,552.37,2388.11,9054.2,1.3,47.62,520.84,2388.2,8138.88,8.4547,0.03,392,2388,100.0,38.67,23.1523,67
37,37,0.0021,0.0002,100.0,518.67,641.83,1585.69,1398.42,14.62,21.61,555.22,2388.06,9064.05,1.3,47.41,522.16,2388.03,8132.49,8.3859,0.03,392,2388,100.0,38.92,23.3162,84
59,11,0.0021,0.0001,100.0,518.67,642.44,1577.36,1395.34,14.62,21.61,555.23,2387.95,9052.18,1.3,47.1,522.46,2388.02,8138.11,8.3742,0.03,392,2388,100.0,39.09,23.4192,83
12,172,-0.0005,0.0002,100.0,518.67,642.37,1583.47,1404.83,14.62,21.61,554.11,2388.04,9065.63,1.3,47.25,521.88,2388.01,8141.91,8.3941,0.03,392,2388,100.0,38.93,23.4006,45
66,62,-0.0007,0.0002,100.0,518.67,642.49,1588.04,1402.99,14.62,21.61,554.38,2388.1,9068.76,1.3,47.64,521.65,2388.09,8152.51,8.4518,0.03,394,2388,100.0,38.86,23.3229,85
23,63,-0.0047,-0.0001,100.0,518.67,641.94,1588.33,1400.33,14.62,21.6,554.5,2388.01,9047.3,1.3,47.3,522.0,2388.05,8138.82,8.3763,0.03,392,2388,100.0,38.82,23.4769,67
